ID,Description,NGenes,Direction,PValue,FDR
WP2858,Ectoderm differentiation,125,Up,0.0022080765160977177,0.03700870761417427
WP4211,Transcriptional cascade regulating adipogenesis,13,Up,0.002210242260290963,0.03700870761417427
WP4803,Ciliopathies,165,Up,0.0024206519518229883,0.03961066830255799
WP2005,miR targeted genes in muscle cell,329,Down,0.002592898335278859,0.041420836436677586
WP170,Nuclear receptors,32,Up,0.0026898437149776564,0.041420836436677586
WP4946,DNA repair pathways full network,120,Down,0.00270386015628312,0.041420836436677586
WP5199,PtdIns 4 5 P2 in cytokinesis pathway,11,Down,0.002805452069795639,0.04160405025383594
WP12,Osteoclast signaling,14,Down,0.0028933750522754068,0.04160405025383594
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,64,Up,0.002908020190376462,0.04160405025383594
WP3614,Photodynamic therapy induced HIF 1 survival signaling,35,Down,0.0029469535596467126,0.04160405025383594
WP5417,Cell lineage map for neuronal differentiation,89,Up,0.0032027073802772506,0.044345179111531165
WP2363,Gastric cancer network 2,30,Down,0.003296512281593283,0.044782808353720074
WP3646,Hepatitis C and hepatocellular carcinoma,51,Down,0.003474243196368147,0.046323242618241965
WP4153,Degradation pathway of sphingolipids including diseases,15,Down,0.0036799356885072695,0.04753936551670511
WP2359,Parkin ubiquitin proteasomal system pathway,65,Down,0.0036975062068548416,0.04753936551670511
WP4628,Aerobic glycolysis augmented,13,Down,0.004202543171159745,0.052674300792516275
WP5312,Metabolic pathways of fibroblasts,32,Down,0.004243207563841589,0.052674300792516275
WP4721,Eicosanoid metabolism via lipooxygenases LOX,26,Up,0.0047301895866158905,0.057724347497685444
WP2507,Nanomaterial induced apoptosis,20,Down,0.004909012852600138,0.05890815423120166
WP1971,Integrated cancer pathway,44,Down,0.005033672635478805,0.059413840943356395
WP5117,Cohesin complex Cornelia de Lange syndrome,33,Down,0.005526708186951299,0.06418112733233766
WP3927,BMP signaling in eyelid development,19,Up,0.0057013417835754315,0.06515819181229064
WP3967,miR 509 3p alteration of YAP1 ECM axis,17,Down,0.005923070318596604,0.06534783390285369
WP5433,PGK1 PKM2 KHKC KHKA acting as protein kinases,14,Down,0.005957544038920904,0.06534783390285369
WP4686,Leucine isoleucine and valine metabolism,24,Up,0.005990218107761588,0.06534783390285369
WP1946,Cori cycle,14,Down,0.0061318189866974605,0.06589417418540555
WP4752,Base excision repair,31,Down,0.007777128386388716,0.08234606526764522
WP1530,miRNA regulation of DNA damage response,69,Down,0.007909224107180868,0.08253103416188731
WP4536,Genes related to primary cilium development based on CRISPR,104,Up,0.00811604646651707,0.08347933508417558
WP4320,Effect of progerin on genes involved in progeria,24,Down,0.008512340041013625,0.0857646388763765
WP411,mRNA processing,125,Down,0.00857646388763765,0.0857646388763765
WP5052,Nephrogenesis,14,Up,0.009029087958890776,0.08905401822467615
WP5158,Urotensin II mediated signaling,66,Down,0.009748078431526318,0.09484616852295877
WP5115,Network map of SARS CoV 2 signaling,223,Down,0.010094282238404893,0.09690510948868697
WP5066,FOXA2 pathway,14,Up,0.01042240813103455,0.09801943583832515
WP4971,Phosphoinositides metabolism,47,Up,0.010527158643964144,0.09801943583832515
WP3878,ATM signaling in development and disease,47,Down,0.010692128640575801,0.09801943583832515
WP5394,UDP derived sugars synthesis in fibroblasts,11,Down,0.01082129173778035,0.09801943583832515
WP453,Inflammatory response pathway,26,Down,0.010891048426480572,0.09801943583832515
WP314,Fas ligand pathway and stress induction of heat shock proteins,41,Down,0.012716501543211937,0.113035569272995
WP2064,Neural crest differentiation,74,Up,0.01362890247584208,0.11847531019878432
WP3529,Zinc homeostasis,25,Down,0.013796345400984997,0.11847531019878432
WP405,Eukaryotic transcription initiation,42,Down,0.013822119523191505,0.11847531019878432
WP3947,Serotonin and anxiety,13,Up,0.01708517622794153,0.14405814163591799
WP5284,Cell interactions in pancreatic cancer microenvironment,26,Down,0.017206944695401315,0.14405814163591799
WP5182,Pro survival signaling of neuroprotectin D1,15,Down,0.017773491943822176,0.14709096781094216
WP5422,IL19 signaling,25,Down,0.01846647028425644,0.1510893023257345
WP4545,Oxysterols derived from cholesterol,35,Up,0.018879831728165188,0.1520094597871002
WP5114,Nucleotide excision repair in xeroderma pigmentosum,66,Down,0.019001182473387526,0.1520094597871002
WP4842,Mammalian disorder of sexual development,15,Up,0.021365491734575456,0.16904564888894869
WP1434,Osteopontin signaling,13,Down,0.021855489777150704,0.17072181201480868
WP3599,Transcription factor regulation in adipogenesis,22,Up,0.02205156738524612,0.17072181201480868
WP334,GPCRs class B secretin like,17,Up,0.022315370848687188,0.17092624479845506
WP534,Glycolysis and gluconeogenesis,38,Down,0.022555957288410727,0.17095041313321813
WP2881,Estrogen receptor pathway,11,Up,0.024308127123049972,0.1823109534228748
